DateTime,RECORD,BattV_Min,PTemp_C_Max,AirTC_Max,AirTC_Min,AirTC_Avg,RH_Max,RH_Min,WS_ms_Max,WS_ms_Min,WS_ms_Avg,WindDir,Rain_mm_Tot
04/10/2022 23:50:00,12154,12.6,30.33,121.6,54.95,80.8,63.15,3.183,0.715,0,0.299,207.2,0
05/10/2022 00:00:00,12155,12.59,30.71,111.9,55.1,80.4,40.78,12.74,1.715,0,0.434,0.145,0
05/10/2022 00:10:00,12156,12.59,30.43,115.9,61.47,82,63.11,27.33,1.989,0,0.806,242.4,0
05/10/2022 00:20:00,12157,12.58,30.57,120.4,64.7,82.2,51.37,6.653,1.392,0,0.654,246.7,0
05/10/2022 00:30:00,12158,12.57,30.33,116.3,67.42,81.1,51.72,2.671,0.97,0,0.456,251.5,0
05/10/2022 00:40:00,12159,12.56,29.65,114.3,65.77,82.4,60.52,6.381,1.323,0.049,0.623,322.5,0
05/10/2022 00:50:00,12160,12.57,30.09,113.7,63.21,80.6,63.66,1.957,1.666,0,0.804,243.9,0
05/10/2022 01:00:00,12161,12.55,29.38,103.3,56.71,80.4,61.96,8.8,1.401,0,0.695,239.8,0
05/10/2022 01:10:00,12162,12.55,29.35,116.9,55.96,80.5,50.42,18.74,2.127,0.216,1.295,261.2,0
05/10/2022 01:20:00,12163,12.55,29.12,117.5,71.07,81.5,60.63,9.61,1.392,0,0.749,280.6,0
05/10/2022 01:30:00,12164,12.54,29.45,122.3,57.26,82.1,45.66,7.37,2.862,0.059,1.292,252.4,0
05/10/2022 01:40:00,12165,12.53,29.42,119.3,55.62,82,62.06,12.95,2.362,0.412,1.328,300.3,0
05/10/2022 01:50:00,12166,12.53,28.72,122.7,61.63,80.7,54.54,23.74,2.313,0.519,1.318,240.9,0
05/10/2022 02:00:00,12167,12.52,28.99,123.5,64.57,80.9,28.23,14.58,1.539,0.421,1.005,248.8,0
05/10/2022 02:10:00,12168,12.52,29.02,116.3,54.94,79.36,38.24,25.47,0.951,0,0.35,241.5,0
05/10/2022 02:20:00,12169,12.51,28.62,111.7,63.38,80.4,63.08,20.06,1.333,0,0.406,258,0
05/10/2022 02:30:00,12170,12.51,28.79,117,62.5,81.6,29.12,20.88,2.068,0.412,1.128,232.8,0
05/10/2022 02:40:00,12171,12.5,28.49,122.5,56.2,79.8,60.46,6.618,1.911,0.01,0.889,288.7,0
05/10/2022 02:50:00,12172,12.49,28.43,118.9,58.96,81.2,59.34,25.31,1.842,0.314,1.109,243,0
05/10/2022 03:00:00,12173,12.49,28.43,125.2,57.36,81.9,60.97,25.78,1.529,0.627,1.073,254.1,0
05/10/2022 03:10:00,12174,12.49,28.23,119.3,61.13,81.8,50.97,3.625,1.548,0.49,1.038,257.8,0
05/10/2022 03:20:00,12175,12.48,27.72,120.7,61.49,81.8,50.39,15.57,1.656,0.519,1.121,237,0
05/10/2022 03:30:00,12176,12.47,28.14,110.9,64.43,79,55.05,7.402,1.735,0.363,1.186,259.8,0
05/10/2022 03:40:00,12177,12.47,27.66,121.4,57.04,84.2,62.5,6.552,1.813,0.911,1.333,260.9,0
05/10/2022 03:50:00,12178,12.46,28.04,118.1,56.23,82.3,45,25.71,1.882,0.196,1.191,248.6,0
05/10/2022 04:00:00,12179,12.45,27.63,104.5,62.14,81.2,47.12,5.36,1.94,0.01,1.019,217.7,0
05/10/2022 04:10:00,12180,12.45,27.88,115.2,57.16,81.4,50.29,1.515,1.47,0,0.733,264.3,0
05/10/2022 04:20:00,12181,12.44,27.78,115.5,62.59,81.3,61.96,14.92,2.656,0.059,1.417,224.2,0
05/10/2022 04:30:00,12182,12.43,27.63,118.6,61.26,80.4,55.51,7.335,2.577,0.823,1.797,262.2,0
05/10/2022 04:40:00,12183,12.42,27.21,117.9,56.37,80.1,45.28,2.297,1.989,0.206,1.196,282.7,0
05/10/2022 04:50:00,12184,12.42,27.47,124.9,65.49,81.9,36.43,3.114,2.136,0.451,1.299,235.9,0
05/10/2022 05:00:00,12185,12.42,27.4,116,60.86,80.3,51.71,20.37,1.47,0,0.871,203.6,0
05/10/2022 05:10:00,12186,12.4,26.87,110,58.34,79.63,33.64,1.038,1.95,0.608,1.339,242.8,0
05/10/2022 05:20:00,12187,12.4,27.25,116.8,57.12,81.1,47.59,25,1.931,0.647,1.296,262,0
05/10/2022 05:30:00,12188,12.39,26.62,109.2,61.47,80.9,59.27,4.918,1.695,0.539,0.94,265.9,0
05/10/2022 05:40:00,12189,12.39,25.58,124,55.07,82.2,51.34,3.318,1.94,0.784,1.362,249.9,0
05/10/2022 05:50:00,12190,12.37,26.87,114.4,54.73,80.6,54.54,7.981,1.931,0.196,1.228,246.8,0
05/10/2022 06:00:00,12191,12.36,26.81,116.3,59.37,80.1,61.08,3.421,2.234,0.627,1.336,240.3,0
05/10/2022 06:10:00,12192,12.36,26.59,113.1,67.36,80,61.82,9.21,1.911,0.304,1.278,237.4,0
05/10/2022 06:20:00,12193,12.35,26.65,117.6,54.66,78.39,36.03,3.488,1.989,0.617,1.306,243.8,0
05/10/2022 06:30:00,12194,12.34,26.5,121.1,60.13,82.1,36.51,23.43,1.882,0.451,1.327,244.2,0
05/10/2022 06:40:00,12195,12.33,25.79,118.1,58.71,81.6,58.9,-0.664,1.97,0.225,1.103,244.2,0
05/10/2022 06:50:00,12196,12.32,25.16,109.3,55.13,79.7,33.98,6.279,1.695,0.372,1.038,241.6,0
05/10/2022 07:00:00,12197,12.33,26.1,124.8,57.32,81,49.33,0.8,1.666,0.314,0.972,241,0
05/10/2022 07:10:00,12198,12.33,26.25,116.1,61.17,82.2,35.31,21.83,1.637,0.245,0.943,289.9,0
05/10/2022 07:20:00,12199,12.34,26.31,112.5,55.62,81.1,44.57,5.667,1.401,0,0.558,267.2,0
05/10/2022 07:30:00,12200,12.35,26.37,110.5,59.09,81.2,55.53,10.98,1.323,0.49,0.891,234.8,0
05/10/2022 07:40:00,12201,12.36,26.53,119.2,63.64,80.3,61.95,-0.085,0.911,0,0.561,258,0
05/10/2022 07:50:00,12202,12.37,26.62,124.5,56.33,80.8,51.1,7.095,0.892,0,0.293,305.5,0
05/10/2022 08:00:00,12203,12.39,27.09,114.4,56.54,80.4,41.67,19.52,0.882,0,0.216,269.3,0
05/10/2022 08:10:00,12204,12.43,26.16,124,59.39,82.5,45.42,25.47,3.352,0,2.235,19.28,0
05/10/2022 08:20:00,12205,12.48,28.2,121.5,63.97,81.3,61.84,5.087,2.656,1.205,1.968,7.785,0
05/10/2022 08:30:00,12206,12.55,28.99,124.8,64.26,80.9,52.17,7.504,1.823,0.715,1.324,33.56,0
05/10/2022 08:40:00,12207,12.62,29.55,108.8,55.68,80.5,63.81,4.475,0.843,0,0.364,295.5,0
05/10/2022 08:50:00,12208,12.72,30.16,99.9,63.52,80.4,63.03,25.91,0.598,0,0.119,17.86,0
05/10/2022 09:00:00,12209,12.79,31.58,112.6,63.08,80.5,63.28,3.586,0.755,0,0.191,96.3,0
05/10/2022 09:10:00,12210,12.9,27.37,120.9,60.44,83,45.26,4.067,1.372,0.421,0.891,87.3,0
05/10/2022 09:20:00,12211,12.98,33.4,124.2,59.3,81.1,61.26,10.88,1.617,1,1.421,82.6,0
05/10/2022 09:30:00,12212,13.05,33.62,123.8,61.84,82.2,39.74,10.26,1.705,1.039,1.376,90,0
05/10/2022 09:40:00,12213,13.11,33.85,122.3,57.12,82.2,42.06,15.12,1.607,0.647,1.075,62.21,0
05/10/2022 09:50:00,12214,13.16,28.79,114.7,64.32,80.8,65.63,18.94,1.401,0.48,0.903,112.9,0
05/10/2022 10:00:00,12215,13.19,29.05,122.4,64.19,81.9,31.94,8.18,1.548,0,0.556,122.3,0
05/10/2022 10:10:00,12216,13.23,29.05,122.5,62.37,84,42.18,3.114,1.392,0.274,0.796,103.9,0
05/10/2022 10:20:00,12217,13.27,29.05,115.6,63.67,81.4,34.63,0.221,1.695,0.549,1.209,110.7,0
05/10/2022 10:30:00,12218,13.3,29.25,115.3,64.56,80.3,39.25,4.101,1.744,1.049,1.408,109.8,0
05/10/2022 10:40:00,12219,13.33,29.45,111.6,71.74,83.3,30.78,1.038,1.568,0.862,1.26,137.4,0
05/10/2022 10:50:00,12220,13.35,29.65,110.1,65.31,83.7,45.65,2.399,1.705,0.96,1.32,97.7,0
05/10/2022 11:00:00,12221,13.45,31.55,121.7,66.64,84.4,48.73,2.467,1.607,1.039,1.273,100.1,0
05/10/2022 11:10:00,12222,13.53,30.36,117.6,67.35,85,44.56,1.616,1.196,0.608,0.88,90.7,0
05/10/2022 11:20:00,12223,13.86,31.12,110.6,67.49,82.5,42.42,4.611,1.401,0.539,1.002,88.2,0
05/10/2022 11:30:00,12224,13.85,32.04,114.8,66.47,83.8,44.12,15.26,1.411,0.608,0.968,100.6,0
05/10/2022 11:40:00,12225,13.83,32.84,113.7,67.11,81.6,50.38,10.12,1.607,1.039,1.298,100.9,0
05/10/2022 11:50:00,12226,13.82,33.51,108.1,70.45,82.8,51.06,9.48,1.96,1.235,1.555,99.4,0
05/10/2022 12:00:00,12227,13.82,34.04,113.3,66.71,82.2,41.81,16.45,1.646,0.804,1.248,128.7,0
05/10/2022 12:10:00,12228,13.81,34.5,117,69.36,84.2,50.15,16.73,1.705,0.853,1.311,120,0
05/10/2022 12:20:00,12229,13.79,34.85,110.8,66.03,83,49.26,8.15,1.646,1.127,1.441,123.7,0
05/10/2022 12:30:00,12230,13.79,35.08,112,71.78,82.8,48.55,14.21,1.686,0.774,1.34,137,0
05/10/2022 12:40:00,12231,13.79,35.28,114.2,66.98,82.9,48.21,10.36,1.519,0.764,1.115,147.3,0
05/10/2022 12:50:00,12232,13.79,35.44,115.1,66.78,82.6,50.01,4.645,1.803,0.96,1.479,143.5,0
05/10/2022 13:00:00,12233,13.79,35.48,114.3,65.76,83.1,49.98,14.21,1.833,0.96,1.49,125.7,0
05/10/2022 13:10:00,12234,13.79,35.56,115.3,64.6,83.6,32.45,9.82,1.95,1.186,1.657,128.5,0
05/10/2022 13:20:00,12235,13.78,35.63,109.7,71.45,82.2,50.93,7.913,1.95,1.107,1.609,147.7,0
05/10/2022 13:30:00,12236,13.79,35.71,112.9,67.6,84.4,55.53,3.216,1.911,1.088,1.501,111.9,0
05/10/2022 13:40:00,12237,13.78,36,113.5,65.49,84.1,49.54,6.654,1.392,0.862,1.096,107.8,0
05/10/2022 13:50:00,12238,13.78,36.32,108.3,65.56,82.2,41.2,3.897,1.294,0.804,1.081,82.9,0
05/10/2022 14:00:00,12239,13.77,36.69,112.6,66.58,81.8,44.57,18.33,1.235,0.872,1.043,85.4,0
05/10/2022 14:10:00,12240,13.76,37.06,114.9,68.63,83,34.02,3.897,1.558,0.911,1.209,55.07,0
05/10/2022 14:20:00,12241,13.75,37.31,114.4,69.1,83.5,42.19,6.722,1.558,0.598,1.028,85,0
05/10/2022 14:30:00,12242,13.74,37.57,113.1,70.3,83.7,45.59,12.07,1.617,0.745,1.239,106.6,0
05/10/2022 14:40:00,12243,13.74,37.65,111,65.09,81.5,54.65,10.77,1.46,1.058,1.24,130.4,0
05/10/2022 14:50:00,12244,13.74,37.65,113.2,65.84,82.3,52.13,16.87,1.382,0.745,1.145,109.5,0
05/10/2022 15:00:00,12245,13.74,37.65,112.2,67.1,82.3,53.73,8.83,1.921,0.598,1.086,118.2,0
05/10/2022 15:10:00,12246,13.74,37.74,107.9,66.11,82.1,51.35,18.47,0.755,0,0.196,32.48,0
05/10/2022 15:20:00,12247,13.73,37.91,111.6,71.13,85.1,51.38,15.16,0.921,0.343,0.677,37.75,0
05/10/2022 15:30:00,12248,13.73,38.08,111.7,66.05,83.8,50.84,21.05,0.921,0.284,0.648,110.4,0
05/10/2022 15:40:00,12249,13.72,38.16,107,65.17,81.2,55.57,26.77,1.842,0.676,1.297,114,0
05/10/2022 15:50:00,12250,13.72,38.16,116.3,66.19,83.4,59.39,5.532,1.852,1.421,1.612,128.3,0
05/10/2022 16:00:00,12251,13.72,37.99,116.6,66.84,83.6,52.34,27.11,3.891,1.509,2.489,132.2,0
05/10/2022 16:10:00,12252,13.73,37.57,114.3,69.29,83.7,39.67,9.75,2.969,1.343,2.452,155.1,0
05/10/2022 16:20:00,12253,13.74,37.06,111.5,66.15,80.7,50.67,12.27,3.508,1.294,2.387,130.1,0
05/10/2022 16:30:00,12254,13.75,36.57,105.1,71.52,81.7,50.56,7.369,4.635,2.47,3.255,113.4,0
05/10/2022 16:40:00,12255,13.76,36.12,113.8,67.64,82.9,46.58,11.22,4.567,3.283,3.897,93.2,0
05/10/2022 16:50:00,12256,13.77,35.8,115,70.09,82.9,58.56,13.02,5.086,3.058,4.291,95.9,0
05/10/2022 17:00:00,12257,13.78,35.4,110.7,66.62,82.4,43.58,18.23,6.154,3.508,4.727,84.8,0
05/10/2022 17:10:00,12258,13.79,35.04,113.1,64.48,82.9,54.31,12.3,6.321,4.106,5.023,80.5,0
05/10/2022 17:20:00,12259,13.1,39.57,120.1,70.46,82.4,48.42,7.675,6.85,4.057,5.605,54.86,0
05/10/2022 17:30:00,12260,12.95,38.73,114.5,56.16,79.11,45.95,10.74,6.507,4.283,5.432,74.85,0
05/10/2022 17:40:00,12261,12.92,38.34,122,53.48,79.56,65.98,17.53,6.125,4.077,5.117,69.45,0
05/10/2022 17:50:00,12262,12.89,37.35,112.4,54.1,81.5,44.05,29.16,6.007,3.538,5.015,55.4,0
05/10/2022 18:00:00,12263,12.88,36.28,110.3,63.55,79.39,66.18,8.39,5.459,3.107,4.202,56.23,0
05/10/2022 18:10:00,12264,12.85,36.94,111.2,62.22,80.5,42.25,7.777,4.547,1.617,3.069,37.94,0
05/10/2022 18:20:00,12265,12.84,35.48,111,57.82,79.11,66.2,9.34,3.557,1.078,2.046,300.8,0
05/10/2022 18:30:00,12266,12.83,36,122.5,62.75,82.5,58.48,8.9,3.597,0,1.898,58,0
05/10/2022 18:40:00,12267,12.82,35.32,118.3,53.96,79.95,53.42,19.02,4.753,2.372,3.624,73.09,0
05/10/2022 18:50:00,12268,12.81,31.65,123.1,62.2,84.5,31.54,12.98,3.567,1.539,2.52,56.64,0
05/10/2022 19:00:00,12269,12.8,35.24,123.4,56.72,81.9,40.72,17.31,2.538,1.137,2.012,36.92,0
05/10/2022 19:10:00,12270,12.8,34.46,116.3,56.15,80.3,61.11,29.79,2.47,0,1.261,48.59,0
05/10/2022 19:20:00,12271,12.79,34.38,121.4,54.34,79.36,66.02,28.34,1.695,0,0.714,251,0
05/10/2022 19:30:00,12272,12.78,34.15,119.8,62.7,80.6,59.96,7.233,1.882,0.167,0.937,255,0
05/10/2022 19:40:00,12273,12.77,33.73,123.2,57.54,80.7,50.13,15.2,1.793,0.745,1.441,243,0
05/10/2022 19:50:00,12274,12.77,33.7,109.5,63.23,79.78,64.02,6.317,1.715,0.823,1.289,225.3,0
05/10/2022 20:00:00,12275,12.75,33.51,111.6,61.64,79.68,58.69,13.97,1.901,0.902,1.33,194.5,0
05/10/2022 20:10:00,12276,12.75,33.4,113.2,68.82,80.3,58.93,9.68,2.244,1,1.536,191,0
05/10/2022 20:20:00,12277,12.74,33.21,113.4,62.91,81,60.63,4.714,2.597,1.127,1.705,190.8,0
05/10/2022 20:30:00,12278,12.73,32.95,117.6,54.91,81.8,54.78,15.09,2.979,1.156,2.081,219.3,0
05/10/2022 20:40:00,12279,12.73,32.3,102.9,58.92,78.35,64.82,5.363,2.489,0,1.447,181,0
05/10/2022 20:50:00,12280,12.72,32.4,116.4,54.71,80.3,56.63,4.849,2.656,0.01,1.463,199.3,0
05/10/2022 21:00:00,12281,12.71,32.04,124.3,58.52,82.3,54.98,5.701,2.754,1.088,1.953,197.1,0
05/10/2022 21:10:00,12282,12.7,32.3,110.7,55.04,81.1,50.46,4.241,2.881,0.039,1.353,125.4,0
05/10/2022 21:20:00,12283,12.7,31.94,123.6,55.59,82.1,55.26,18.67,3.655,1.49,2.884,129.5,0
05/10/2022 21:30:00,12284,12.69,31.3,114.1,55.64,81.9,53.69,12.58,3.538,0.647,2.752,127.8,0
05/10/2022 21:40:00,12285,12.68,31.37,109.8,59.5,80,59.13,6.381,3.753,0.902,2.624,192,0
05/10/2022 21:50:00,12286,12.68,31.65,105.2,54.5,79.79,61.75,4.132,3.763,0.833,2.987,111.9,0
05/10/2022 22:00:00,12287,12.66,31.62,81.4,54.94,78.38,63.39,4.306,4.028,2.127,3.145,106.5,0
05/10/2022 22:10:00,12288,12.66,28.79,117.5,69.81,82,52.53,9.21,2.695,0.96,1.911,115.5,0
05/10/2022 22:20:00,12289,12.66,31.16,120.4,53.88,81.4,59.44,27.14,2.92,0.921,1.836,247.2,0
05/10/2022 22:30:00,12290,12.65,31.55,118.8,56.51,81.1,44.1,27.11,2.176,1.029,1.683,249.5,0
05/10/2022 22:40:00,12291,12.64,30.81,123.5,60.35,79.64,63.45,6.143,2.352,0.176,1.532,260.3,0
05/10/2022 22:50:00,12292,12.64,30.4,124,65.87,82.6,50.81,18.15,1.862,0.833,1.216,252.3,0
05/10/2022 23:00:00,12293,12.63,30.84,121.9,61.51,83.2,45.21,26.73,1.509,0.265,1.094,226.3,0
05/10/2022 23:10:00,12294,12.62,30.33,124.5,55.61,79.69,50.75,6.486,1.47,0.392,1.069,187.2,0
05/10/2022 23:20:00,12295,12.62,29.89,118.6,57.73,81.2,62.2,9.61,2.705,0.069,1.123,227.5,0
05/10/2022 23:30:00,12296,12.6,30.12,109.9,54.94,79.86,60.7,4.781,2.078,0.745,1.448,243.2,0
05/10/2022 23:40:00,12297,12.6,29.35,116.1,65.83,82,43.07,1.787,1.921,0,0.781,24.58,0
05/10/2022 23:50:00,12298,12.6,29.08,108.2,63.34,79.78,45.54,2.195,1.98,0,1.127,285.9,0
06/10/2022 00:00:00,12299,12.58,29.42,122.1,62.79,81.1,55.29,2.161,1.695,0,0.571,280.5,0
06/10/2022 00:10:00,12300,12.58,28.69,122.4,57.05,81.2,49.67,2.161,1.294,0,0.675,240.8,0
06/10/2022 00:20:00,12301,12.58,29.25,115.1,54.21,80.3,49.61,4.544,1.362,0.039,0.789,313.6,0
06/10/2022 00:30:00,12302,12.57,29.08,124.2,54.74,82.1,57.04,8.39,0.461,0,0.101,283,0
06/10/2022 00:40:00,12303,12.57,28.72,124.8,58.1,82.3,46.13,6.38,0.578,0,0.237,291,0
06/10/2022 00:50:00,12304,12.56,28.59,120.5,59.77,82.2,36.33,0.902,1.558,0,0.703,260.7,0
06/10/2022 01:00:00,12305,12.55,27.98,123.9,61.86,79.75,48.84,25.07,1.637,0,0.713,214.7,0
06/10/2022 01:10:00,12306,12.54,28.36,109.9,65.25,81.1,61.72,0.8,0.568,0,0.105,291.3,0
06/10/2022 01:20:00,12307,12.54,27.59,121.8,61.19,82.7,38.47,0.119,0.764,0,0.235,279.1,0
06/10/2022 01:30:00,12308,12.53,27.88,123.5,62.65,83.3,41.98,0.562,1.362,0,0.73,289.6,0
06/10/2022 01:40:00,12309,12.53,27.66,116.5,57.3,80.4,50.65,10.67,2.146,0.657,1.304,245.4,0
06/10/2022 01:50:00,12310,12.53,27.63,122.7,65.09,82.6,50.02,6.518,1.989,0.921,1.577,250.3,0
06/10/2022 02:00:00,12311,12.52,27.5,124.5,55.06,80.5,47.99,2.535,1.813,0.666,1.315,265.1,0
06/10/2022 02:10:00,12312,12.51,27.34,124.9,54.68,82.7,53.32,5.327,1.95,0.774,1.428,256.3,0
06/10/2022 02:20:00,12313,12.5,26.9,102,60.08,79.62,37.52,6.075,2.029,0.323,1.082,287.8,0
06/10/2022 02:30:00,12314,12.49,27.21,118.2,55.08,81,44.32,1.923,1.813,0,1.016,300.8,0
06/10/2022 02:40:00,12315,12.49,26.72,123.9,59.22,82.1,57.77,2.74,1.254,0,0.51,244.4,0
06/10/2022 02:50:00,12316,12.49,27,118.4,58.55,81.1,61.18,3.931,1.823,0.265,1.066,229.6,0
06/10/2022 03:00:00,12317,12.49,26.96,113.5,54.71,81.2,38.51,0.766,2.45,0.96,1.756,239.8,0
06/10/2022 03:10:00,12318,12.48,26.78,115.6,54.59,80.9,60.86,11.45,2.421,0.921,1.564,249.9,0
06/10/2022 03:20:00,12319,12.47,26.28,111.7,63.56,80.8,50.24,16.32,2.293,0.598,1.448,220.7,0
06/10/2022 03:30:00,12320,12.47,24.69,106.9,58.31,78.8,56.14,11.52,2.391,0.568,1.687,272.6,0
06/10/2022 03:40:00,12321,12.46,26.01,122.5,55.25,82,48.69,0.868,2.254,0,1.309,237.9,0
06/10/2022 03:50:00,12322,12.45,26.44,112.3,66.55,81.3,48.53,0.289,2.185,0.49,1.282,222.1,0
06/10/2022 04:00:00,12323,12.45,26.16,118.4,71.04,85,40.21,19.82,2.313,0.686,1.275,244.4,0
06/10/2022 04:10:00,12324,12.44,26.01,120.4,58.04,81.7,42.56,0.323,2.509,0.049,1.339,285.4,0
06/10/2022 04:20:00,12325,12.44,26.01,101.3,64.37,79.27,43.96,2.944,2.734,0,1.589,250.8,0
06/10/2022 04:30:00,12326,12.42,25.92,125.2,59.43,82.3,38.11,8.6,2.842,0.823,1.878,228.8,0
06/10/2022 04:40:00,12327,12.42,25.92,123.7,57.21,81.6,59.35,3.863,2.048,0.745,1.457,237.4,0
06/10/2022 04:50:00,12328,12.41,25.79,114.6,61.81,82.4,59.1,0.8,2.734,1.088,1.94,242.4,0
06/10/2022 05:00:00,12329,12.41,25.64,117.7,55.82,80.5,39.91,10.23,2.44,1.078,1.793,232.2,0
06/10/2022 05:10:00,12330,12.4,25.58,115.2,58.69,80.1,32.24,-0.562,2.43,0.813,1.664,257.1,0
06/10/2022 05:20:00,12331,12.39,25.61,116.7,57.29,81.5,47.5,2.979,2.225,0.47,1.19,282.5,0
06/10/2022 05:30:00,12332,12.38,23.9,117.1,54,81,40.56,0.323,2.293,0.627,1.342,248.4,0
06/10/2022 05:40:00,12333,12.38,25.25,116,61.31,79.3,32.42,-0.323,2.332,0.735,1.495,244.7,0
06/10/2022 05:50:00,12334,12.36,25.37,125,61.31,80.6,33,10.3,2.548,0.823,1.664,270,0
06/10/2022 06:00:00,12335,12.36,25.22,117.7,65.29,82.5,57.4,-1.038,2.597,0.167,1.322,256.2,0
06/10/2022 06:10:00,12336,12.35,23.58,121.5,55.44,78.98,58.35,-1.31,2.617,0.637,1.549,237.5,0
06/10/2022 06:20:00,12337,12.34,24.98,105.9,61.81,78.57,54.72,9.51,2.176,0.98,1.697,256.2,0
06/10/2022 06:30:00,12338,12.33,24.92,118,57.63,79.84,48.76,-2.059,2.009,1.127,1.545,234.2,0
06/10/2022 06:40:00,12339,12.32,24.75,125.5,67.5,81.1,50.84,0.664,2.626,0.96,1.768,255.7,0
06/10/2022 06:50:00,12340,12.32,24.66,112.6,62.83,80.6,53.51,-0.357,2.264,0.97,1.579,233.5,0
06/10/2022 07:00:00,12341,12.32,24.13,117.8,57.87,81.3,55.87,0.119,2.548,0.372,1.536,255.7,0
06/10/2022 07:10:00,12342,12.32,24.42,110.9,55.08,79.93,57.95,12.41,2.842,0.657,1.523,235.8,0
06/10/2022 07:20:00,12343,12.32,24.51,120.4,54.6,81.1,47.87,13.43,2.558,0.696,1.573,259.3,0
06/10/2022 07:30:00,12344,12.33,23.32,115.2,56.58,83.3,52.64,7.403,2.117,0.755,1.369,272.7,0
06/10/2022 07:40:00,12345,12.33,24.28,116,57.15,79.05,59.17,3.625,1.617,0,0.778,270.4,0
06/10/2022 07:50:00,12346,12.34,24.84,110.1,56.34,79.62,49.95,2.467,1.196,0,0.522,220.5,0
06/10/2022 08:00:00,12347,12.36,25.31,118.4,58.85,81.8,49.13,4.645,0.402,0,0.054,207.5,0
06/10/2022 08:10:00,12348,12.41,25.89,114.7,54.55,80.3,49.13,1.685,2.519,0,0.751,33.73,0
06/10/2022 08:20:00,12349,12.47,26.1,123,58.72,83.4,39.46,24.42,2.048,0.549,1.42,8.99,0
06/10/2022 08:30:00,12350,12.54,27.4,118.4,58.71,80.1,26.7,5.054,2.058,0.578,1.359,45.84,0
06/10/2022 08:40:00,12351,12.61,27.78,110,55.87,79.71,43.93,6.997,1.852,0.02,0.909,36.64,0
06/10/2022 08:50:00,12352,12.71,28.99,119.5,64.88,82.7,46.06,17.85,1.529,0,0.703,73.25,0
06/10/2022 09:00:00,12353,12.8,28.76,121.2,56.56,82.7,63.28,22.51,1.107,0,0.318,49.41,0
06/10/2022 09:10:00,12354,12.9,30.64,122.3,64.78,82.9,47.02,5.975,1.235,0,0.637,46.22,0
06/10/2022 09:20:00,12355,12.97,31.37,102.4,64.8,80.3,57.36,2.74,1.411,0,0.796,63.28,0
06/10/2022 09:30:00,12356,13.05,31.83,116.1,64.37,83.2,59.68,6.075,1.049,0,0.34,82.7,0
06/10/2022 09:40:00,12357,13.12,32.04,82.2,60.51,79.34,42.93,3.488,1.333,0,0.713,46.67,0
06/10/2022 09:50:00,12358,13.15,26.96,106.6,68.34,82,62.44,4.169,1.333,0,0.633,56.42,0
06/10/2022 10:00:00,12359,13.2,26.93,117.7,64.46,83.8,36.98,14.75,1.127,0.412,0.822,76.69,0
06/10/2022 10:10:00,12360,13.23,27.44,113.4,61.7,80.8,54.4,5.122,1.333,0.265,0.782,77.13,0
06/10/2022 10:20:00,12361,13.27,27.4,109.8,61.43,81.7,38.06,-0.834,1.588,0.657,1.11,94.5,0
06/10/2022 10:30:00,12362,13.31,27.56,115.6,64.7,83.1,39.56,13.19,1.627,0.804,1.248,98.7,0
06/10/2022 10:40:00,12363,13.33,27.78,100.1,73.31,81.8,51.27,1.344,1.401,0,0.87,132,0
06/10/2022 10:50:00,12364,13.36,28.04,113,60.65,81.6,49.06,2.093,1.245,0,0.843,86.8,0
06/10/2022 11:00:00,12365,13.51,29.92,117.7,56.46,84.5,33.16,0.426,1.48,0.588,0.957,114.3,0
06/10/2022 11:10:00,12366,13.59,30.02,116.7,56.62,84.4,34.19,18.16,1.205,0.686,0.885,122.5,0
06/10/2022 11:20:00,12367,13.9,29.68,109.2,66.43,82.6,46.13,5.428,1.803,0.843,1.227,119.5,0
06/10/2022 11:30:00,12368,13.89,30.5,108.5,65.51,82,45.92,11.11,1.803,1.215,1.518,145.5,0
06/10/2022 11:40:00,12369,13.88,31.09,110.1,69.97,83.4,45.58,2.944,1.862,1.078,1.521,134.5,0
06/10/2022 11:50:00,12370,13.87,31.69,110.7,65.1,82.3,30.47,21.08,1.548,1.009,1.27,115.2,0
06/10/2022 12:00:00,12371,13.86,32.37,108,67.79,82.3,39.42,5.258,1.45,0.706,1.085,82.6,0
06/10/2022 12:10:00,12372,13.84,33.03,116.8,72.46,82.4,48.99,5.224,1.284,0.872,1.065,100,0
06/10/2022 12:20:00,12373,13.83,33.66,117.1,65.48,82.7,39.02,25.2,1.254,0.715,0.935,110.2,0
06/10/2022 12:30:00,12374,13.82,34.19,110,67.62,81.2,48.17,6.449,1.303,0.931,1.162,115.2,0
06/10/2022 12:40:00,12375,13.82,34.65,108.1,66.36,81.4,49.77,2.127,1.245,0.921,1.076,125.2,0
06/10/2022 12:50:00,12376,13.81,35.04,114.9,65.89,82.6,48.78,23.98,1.245,0.862,1.08,130.4,0
06/10/2022 13:00:00,12377,13.8,35.36,110.9,66.03,81.2,46.33,2.195,1.284,0.5,1.038,127.9,0
06/10/2022 13:10:00,12378,13.8,35.75,115.3,68,82,43.61,21.76,1.833,0.519,1.082,77.61,0
06/10/2022 13:20:00,12379,13.78,36.08,108.6,66.64,81.9,54.37,27.72,1.891,0.98,1.299,69.3,0
06/10/2022 13:30:00,12380,13.78,36.36,109.7,66.1,81.3,49.6,16.25,2.685,1.009,1.917,57.37,0
06/10/2022 13:40:00,12381,13.77,36.4,107.9,67.84,81.2,52.6,8.76,2.46,1.382,2.019,74.48,0
